Pair	Cnt	BinomQ	BinomP
chr16_89545000_89550000-chr16_90085000_90090000	0	0.74604	0.537618
chr16_9565000_9570000-chr16_10105000_10110000	2	0.485567	0.0427595
chr16_9985000_9990000-chr16_10525000_10530000	1	0.584454	0.180128
chr16_11075000_11080000-chr16_11620000_11625000	1	0.584454	0.198663
chr16_11140000_11145000-chr16_11685000_11690000	0	0.74604	0.560883
chr16_11185000_11190000-chr16_11730000_11735000	1	0.584454	0.198663
chr16_11410000_11415000-chr16_11955000_11960000	0	0.74604	0.560883
chr16_12145000_12150000-chr16_12690000_12695000	1	0.584454	0.198663
chr16_12155000_12160000-chr16_12700000_12705000	1	0.584454	0.198663
chr16_12460000_12465000-chr16_13005000_13010000	1	0.584454	0.198663
chr16_12655000_12660000-chr16_13200000_13205000	0	0.74604	0.560883
chr16_1275000_1280000-chr16_1820000_1825000	1	0.584454	0.198663
chr16_13200000_13205000-chr16_13745000_13750000	2	0.491028	0.0501019
chr16_13420000_13425000-chr16_13965000_13970000	0	0.74604	0.560883
chr16_13910000_13915000-chr16_14455000_14460000	1	0.584454	0.198663
chr16_13975000_13980000-chr16_14520000_14525000	1	0.584454	0.198663
chr16_14015000_14020000-chr16_14560000_14565000	3	0.282221	0.0097099
chr16_15065000_15070000-chr16_15610000_15615000	1	0.584454	0.198663
chr16_15070000_15075000-chr16_15615000_15620000	2	0.491028	0.0501019
chr16_15605000_15610000-chr16_16150000_16155000	1	0.584454	0.198663
chr16_15715000_15720000-chr16_16260000_16265000	0	0.74604	0.560883
chr16_1675000_1680000-chr16_2220000_2225000	0	0.74604	0.560883
chr16_16925000_16930000-chr16_17470000_17475000	0	0.74604	0.560883
chr16_17330000_17335000-chr16_17875000_17880000	1	0.584454	0.198663
chr16_18235000_18240000-chr16_18780000_18785000	7	0.00136878	2.18118e-06
chr16_19025000_19030000-chr16_19570000_19575000	1	0.584454	0.198663
chr16_19610000_19615000-chr16_20155000_20160000	1	0.584454	0.198663
chr16_19665000_19670000-chr16_20210000_20215000	2	0.491028	0.0501019
chr16_19835000_19840000-chr16_20380000_20385000	1	0.584454	0.198663
chr16_2000000_2005000-chr16_2545000_2550000	2	0.491028	0.0501019
chr16_20140000_20145000-chr16_20685000_20690000	0	0.74604	0.560883
chr16_22685000_22690000-chr16_23230000_23235000	0	0.74604	0.560883
chr16_22770000_22775000-chr16_23315000_23320000	2	0.491028	0.0501019
chr16_22885000_22890000-chr16_23430000_23435000	1	0.584454	0.198663
chr16_22910000_22915000-chr16_23455000_23460000	2	0.491028	0.0501019
chr16_23050000_23055000-chr16_23595000_23600000	1	0.584454	0.198663
chr16_23165000_23170000-chr16_23710000_23715000	0	0.74604	0.560883
chr16_23605000_23610000-chr16_24150000_24155000	0	0.74604	0.560883
chr16_23680000_23685000-chr16_24225000_24230000	1	0.584454	0.198663
chr16_24290000_24295000-chr16_24835000_24840000	1	0.584454	0.198663
chr16_24335000_24340000-chr16_24880000_24885000	0	0.74604	0.560883
chr16_24390000_24395000-chr16_24935000_24940000	0	0.74604	0.560883
chr16_24705000_24710000-chr16_25250000_25255000	1	0.584454	0.198663
chr16_24835000_24840000-chr16_25380000_25385000	0	0.74604	0.560883
chr16_24880000_24885000-chr16_25425000_25430000	0	0.74604	0.560883
chr16_24925000_24930000-chr16_25470000_25475000	0	0.74604	0.560883
chr16_24935000_24940000-chr16_25480000_25485000	0	0.74604	0.560883
chr16_25250000_25255000-chr16_25795000_25800000	0	0.74604	0.560883
chr16_2550000_2555000-chr16_3095000_3100000	1	0.584454	0.198663
chr16_25570000_25575000-chr16_26115000_26120000	2	0.491028	0.0501019
chr16_26155000_26160000-chr16_26700000_26705000	1	0.584454	0.198663
chr16_26185000_26190000-chr16_26730000_26735000	2	0.491028	0.0501019
chr16_26385000_26390000-chr16_26930000_26935000	1	0.584454	0.198663
chr16_26545000_26550000-chr16_27090000_27095000	0	0.74604	0.560883
chr16_26550000_26555000-chr16_27095000_27100000	0	0.74604	0.560883
chr16_27390000_27395000-chr16_27935000_27940000	1	0.584454	0.198663
chr16_28005000_28010000-chr16_28550000_28555000	1	0.584454	0.198663
chr16_30355000_30360000-chr16_30900000_30905000	1	0.584454	0.198663
chr16_30465000_30470000-chr16_31010000_31015000	1	0.584454	0.198663
chr16_30835000_30840000-chr16_31380000_31385000	1	0.584454	0.198663
chr16_31055000_31060000-chr16_31600000_31605000	1	0.584454	0.198663
chr16_33395000_33400000-chr16_33940000_33945000	2	0.491028	0.0501019
chr16_34245000_34250000-chr16_34790000_34795000	3	0.282221	0.0097099
chr16_34430000_34435000-chr16_34975000_34980000	1	0.584454	0.198663
chr16_34530000_34535000-chr16_35075000_35080000	2	0.491028	0.0501019
chr16_3500000_3505000-chr16_4045000_4050000	1	0.584454	0.198663
chr16_3625000_3630000-chr16_4170000_4175000	1	0.584454	0.198663
chr16_3760000_3765000-chr16_4305000_4310000	1	0.584454	0.198663
chr16_3965000_3970000-chr16_4510000_4515000	1	0.584454	0.198663
chr16_415000_420000-chr16_960000_965000	1	0.584454	0.198663
chr16_4575000_4580000-chr16_5120000_5125000	1	0.584454	0.198663
chr16_46890000_46895000-chr16_47435000_47440000	1	0.584454	0.198663
chr16_46975000_46980000-chr16_47520000_47525000	1	0.584454	0.198663
chr16_47060000_47065000-chr16_47605000_47610000	0	0.74604	0.560883
chr16_47075000_47080000-chr16_47620000_47625000	0	0.74604	0.560883
chr16_47430000_47435000-chr16_47975000_47980000	0	0.74604	0.560883
chr16_47520000_47525000-chr16_48065000_48070000	1	0.584454	0.198663
chr16_48200000_48205000-chr16_48745000_48750000	0	0.74604	0.560883
chr16_48535000_48540000-chr16_49080000_49085000	0	0.74604	0.560883
chr16_49190000_49195000-chr16_49735000_49740000	2	0.491028	0.0501019
chr16_49455000_49460000-chr16_50000000_50005000	2	0.491028	0.0501019
chr16_49890000_49895000-chr16_50435000_50440000	0	0.74604	0.560883
chr16_50000000_50005000-chr16_50545000_50550000	2	0.491028	0.0501019
chr16_50445000_50450000-chr16_50990000_50995000	1	0.584454	0.198663
chr16_50535000_50540000-chr16_51080000_51085000	0	0.74604	0.560883
chr16_50570000_50575000-chr16_51115000_51120000	0	0.74604	0.560883
chr16_51070000_51075000-chr16_51615000_51620000	0	0.74604	0.560883
chr16_51130000_51135000-chr16_51675000_51680000	1	0.584454	0.198663
chr16_51290000_51295000-chr16_51835000_51840000	0	0.74604	0.560883
chr16_52235000_52240000-chr16_52780000_52785000	1	0.584454	0.198663
chr16_52250000_52255000-chr16_52795000_52800000	1	0.584454	0.198663
chr16_52935000_52940000-chr16_53480000_53485000	2	0.491028	0.0501019
chr16_53025000_53030000-chr16_53570000_53575000	1	0.584454	0.198663
chr16_53465000_53470000-chr16_54010000_54015000	0	0.74604	0.560883
chr16_53665000_53670000-chr16_54210000_54215000	0	0.74604	0.560883
chr16_53975000_53980000-chr16_54520000_54525000	2	0.491028	0.0501019
chr16_54010000_54015000-chr16_54555000_54560000	1	0.584454	0.198663
chr16_54065000_54070000-chr16_54610000_54615000	1	0.584454	0.198663
chr16_54610000_54615000-chr16_55155000_55160000	2	0.491028	0.0501019
chr16_5470000_5475000-chr16_6015000_6020000	1	0.584454	0.198663
chr16_54720000_54725000-chr16_55265000_55270000	1	0.584454	0.198663
chr16_54840000_54845000-chr16_55385000_55390000	0	0.74604	0.560883
chr16_54860000_54865000-chr16_55405000_55410000	0	0.74604	0.560883
chr16_54950000_54955000-chr16_55495000_55500000	0	0.74604	0.560883
chr16_55045000_55050000-chr16_55590000_55595000	0	0.74604	0.560883
chr16_55375000_55380000-chr16_55920000_55925000	0	0.74604	0.560883
chr16_55465000_55470000-chr16_56010000_56015000	1	0.584454	0.198663
chr16_55715000_55720000-chr16_56260000_56265000	1	0.584454	0.198663
chr16_56005000_56010000-chr16_56550000_56555000	1	0.584454	0.198663
chr16_56410000_56415000-chr16_56955000_56960000	0	0.74604	0.560883
chr16_56550000_56555000-chr16_57095000_57100000	0	0.74604	0.560883
chr16_56615000_56620000-chr16_57160000_57165000	1	0.584454	0.198663
chr16_56625000_56630000-chr16_57170000_57175000	0	0.74604	0.560883
chr16_57555000_57560000-chr16_58100000_58105000	0	0.74604	0.560883
chr16_57585000_57590000-chr16_58130000_58135000	0	0.74604	0.560883
chr16_57915000_57920000-chr16_58460000_58465000	0	0.74604	0.560883
chr16_58250000_58255000-chr16_58795000_58800000	1	0.584454	0.198663
chr16_5830000_5835000-chr16_6375000_6380000	1	0.584454	0.198663
chr16_58835000_58840000-chr16_59380000_59385000	1	0.584454	0.198663
chr16_58845000_58850000-chr16_59390000_59395000	2	0.491028	0.0501019
chr16_58920000_58925000-chr16_59465000_59470000	1	0.584454	0.198663
chr16_59050000_59055000-chr16_59595000_59600000	2	0.491028	0.0501019
chr16_5925000_5930000-chr16_6470000_6475000	0	0.74604	0.560883
chr16_59535000_59540000-chr16_60080000_60085000	1	0.584454	0.198663
chr16_59660000_59665000-chr16_60205000_60210000	1	0.584454	0.198663
chr16_60680000_60685000-chr16_61225000_61230000	2	0.491028	0.0501019
chr16_61210000_61215000-chr16_61755000_61760000	3	0.282221	0.0097099
chr16_61420000_61425000-chr16_61965000_61970000	2	0.491028	0.0501019
chr16_61830000_61835000-chr16_62375000_62380000	2	0.491028	0.0501019
chr16_62100000_62105000-chr16_62645000_62650000	1	0.584454	0.198663
chr16_62530000_62535000-chr16_63075000_63080000	1	0.584454	0.198663
chr16_63020000_63025000-chr16_63565000_63570000	1	0.584454	0.198663
chr16_6320000_6325000-chr16_6865000_6870000	1	0.584454	0.198663
chr16_63350000_63355000-chr16_63895000_63900000	1	0.584454	0.198663
chr16_63360000_63365000-chr16_63905000_63910000	1	0.584454	0.198663
chr16_63415000_63420000-chr16_63960000_63965000	4	0.118327	0.00151981
chr16_63450000_63455000-chr16_63995000_64000000	1	0.584454	0.198663
chr16_63480000_63485000-chr16_64025000_64030000	1	0.584454	0.198663
chr16_63490000_63495000-chr16_64035000_64040000	1	0.584454	0.198663
chr16_63995000_64000000-chr16_64540000_64545000	1	0.584454	0.198663
chr16_64445000_64450000-chr16_64990000_64995000	1	0.584454	0.198663
chr16_64485000_64490000-chr16_65030000_65035000	1	0.584454	0.198663
chr16_645000_650000-chr16_1190000_1195000	1	0.584454	0.198663
chr16_6470000_6475000-chr16_7015000_7020000	2	0.491028	0.0501019
chr16_64970000_64975000-chr16_65515000_65520000	0	0.74604	0.560883
chr16_65270000_65275000-chr16_65815000_65820000	1	0.584454	0.198663
chr16_65550000_65555000-chr16_66095000_66100000	1	0.584454	0.198663
chr16_6575000_6580000-chr16_7120000_7125000	1	0.584454	0.198663
chr16_65965000_65970000-chr16_66510000_66515000	0	0.74604	0.560883
chr16_66170000_66175000-chr16_66715000_66720000	0	0.74604	0.560883
chr16_66685000_66690000-chr16_67230000_67235000	0	0.74604	0.560883
chr16_66840000_66845000-chr16_67385000_67390000	0	0.74604	0.560883
chr16_66950000_66955000-chr16_67495000_67500000	0	0.74604	0.560883
chr16_67000000_67005000-chr16_67545000_67550000	0	0.74604	0.560883
chr16_67340000_67345000-chr16_67885000_67890000	1	0.584454	0.198663
chr16_67520000_67525000-chr16_68065000_68070000	0	0.74604	0.560883
chr16_6755000_6760000-chr16_7300000_7305000	1	0.584454	0.198663
chr16_68285000_68290000-chr16_68830000_68835000	1	0.584454	0.198663
chr16_68610000_68615000-chr16_69155000_69160000	2	0.491028	0.0501019
chr16_6895000_6900000-chr16_7440000_7445000	1	0.584454	0.198663
chr16_69180000_69185000-chr16_69725000_69730000	1	0.584454	0.198663
chr16_69775000_69780000-chr16_70320000_70325000	1	0.584454	0.198663
chr16_6980000_6985000-chr16_7525000_7530000	1	0.584454	0.198663
chr16_69950000_69955000-chr16_70495000_70500000	0	0.74604	0.560883
chr16_70830000_70835000-chr16_71375000_71380000	1	0.584454	0.198663
chr16_71390000_71395000-chr16_71935000_71940000	0	0.74604	0.560883
chr16_71400000_71405000-chr16_71945000_71950000	1	0.584454	0.198663
chr16_7195000_7200000-chr16_7740000_7745000	1	0.584454	0.198663
chr16_72140000_72145000-chr16_72685000_72690000	0	0.74604	0.560883
chr16_72420000_72425000-chr16_72965000_72970000	0	0.74604	0.560883
chr16_72480000_72485000-chr16_73025000_73030000	0	0.74604	0.560883
chr16_72590000_72595000-chr16_73135000_73140000	0	0.74604	0.560883
chr16_72665000_72670000-chr16_73210000_73215000	1	0.584454	0.198663
chr16_72795000_72800000-chr16_73340000_73345000	0	0.74604	0.560883
chr16_7325000_7330000-chr16_7870000_7875000	1	0.584454	0.198663
chr16_73285000_73290000-chr16_73830000_73835000	1	0.584454	0.198663
chr16_7330000_7335000-chr16_7875000_7880000	1	0.584454	0.198663
chr16_73340000_73345000-chr16_73885000_73890000	0	0.74604	0.560883
chr16_73710000_73715000-chr16_74255000_74260000	1	0.584454	0.198663
chr16_73760000_73765000-chr16_74305000_74310000	0	0.74604	0.560883
chr16_7440000_7445000-chr16_7985000_7990000	0	0.74604	0.560883
chr16_75035000_75040000-chr16_75580000_75585000	0	0.74604	0.560883
chr16_7510000_7515000-chr16_8055000_8060000	1	0.584454	0.198663
chr16_75970000_75975000-chr16_76515000_76520000	1	0.584454	0.198663
chr16_76680000_76685000-chr16_77225000_77230000	0	0.74604	0.560883
chr16_77225000_77230000-chr16_77770000_77775000	0	0.74604	0.560883
chr16_77465000_77470000-chr16_78010000_78015000	1	0.584454	0.198663
chr16_7810000_7815000-chr16_8355000_8360000	1	0.584454	0.198663
chr16_78345000_78350000-chr16_78890000_78895000	2	0.491028	0.0501019
chr16_78450000_78455000-chr16_78995000_79000000	1	0.584454	0.198663
chr16_7875000_7880000-chr16_8420000_8425000	1	0.584454	0.198663
chr16_79075000_79080000-chr16_79620000_79625000	0	0.74604	0.560883
chr16_79705000_79710000-chr16_80250000_80255000	0	0.74604	0.560883
chr16_79930000_79935000-chr16_80475000_80480000	0	0.74604	0.560883
chr16_80545000_80550000-chr16_81090000_81095000	0	0.74604	0.560883
chr16_80615000_80620000-chr16_81160000_81165000	1	0.584454	0.198663
chr16_81175000_81180000-chr16_81720000_81725000	0	0.74604	0.560883
chr16_81655000_81660000-chr16_82200000_82205000	0	0.74604	0.560883
chr16_82050000_82055000-chr16_82595000_82600000	1	0.584454	0.198663
chr16_82370000_82375000-chr16_82915000_82920000	2	0.491028	0.0501019
chr16_82615000_82620000-chr16_83160000_83165000	1	0.584454	0.198663
chr16_82620000_82625000-chr16_83165000_83170000	0	0.74604	0.560883
chr16_82650000_82655000-chr16_83195000_83200000	0	0.74604	0.560883
chr16_83045000_83050000-chr16_83590000_83595000	0	0.74604	0.560883
chr16_83360000_83365000-chr16_83905000_83910000	0	0.74604	0.560883
chr16_83390000_83395000-chr16_83935000_83940000	0	0.74604	0.560883
chr16_83850000_83855000-chr16_84395000_84400000	1	0.584454	0.198663
chr16_84465000_84470000-chr16_85010000_85015000	3	0.282221	0.0097099
chr16_84480000_84485000-chr16_85025000_85030000	0	0.74604	0.560883
chr16_84860000_84865000-chr16_85405000_85410000	0	0.74604	0.560883
chr16_85090000_85095000-chr16_85635000_85640000	2	0.491028	0.0501019
chr16_85265000_85270000-chr16_85810000_85815000	1	0.584454	0.198663
chr16_85810000_85815000-chr16_86355000_86360000	2	0.491028	0.0501019
chr16_87090000_87095000-chr16_87635000_87640000	0	0.74604	0.560883
chr16_87380000_87385000-chr16_87925000_87930000	1	0.584454	0.198663
chr16_87460000_87465000-chr16_88005000_88010000	1	0.584454	0.198663
chr16_87925000_87930000-chr16_88470000_88475000	1	0.584454	0.198663
chr16_88595000_88600000-chr16_89140000_89145000	0	0.74604	0.560883
chr16_88845000_88850000-chr16_89390000_89395000	0	0.74604	0.560883
chr16_89150000_89155000-chr16_89695000_89700000	0	0.74604	0.560883
chr16_9595000_9600000-chr16_10140000_10145000	0	0.74604	0.560883
chr16_11175000_11180000-chr16_11725000_11730000	2	0.492771	0.052138
chr16_11180000_11185000-chr16_11730000_11735000	2	0.492771	0.052138
chr16_11185000_11190000-chr16_11735000_11740000	1	0.584454	0.203703
chr16_1125000_1130000-chr16_1675000_1680000	0	0.74604	0.567084
chr16_11595000_11600000-chr16_12145000_12150000	0	0.74604	0.567084
chr16_12145000_12150000-chr16_12695000_12700000	0	0.74604	0.567084
chr16_12405000_12410000-chr16_12955000_12960000	0	0.74604	0.567084
chr16_13140000_13145000-chr16_13690000_13695000	0	0.74604	0.567084
chr16_13200000_13205000-chr16_13750000_13755000	0	0.74604	0.567084
chr16_14155000_14160000-chr16_14705000_14710000	2	0.492771	0.052138
chr16_14205000_14210000-chr16_14755000_14760000	0	0.74604	0.567084
chr16_14555000_14560000-chr16_15105000_15110000	1	0.584454	0.203703
chr16_1475000_1480000-chr16_2025000_2030000	2	0.492771	0.052138
chr16_17050000_17055000-chr16_17600000_17605000	1	0.584454	0.203703
chr16_195000_200000-chr16_745000_750000	1	0.584454	0.203703
chr16_19510000_19515000-chr16_20060000_20065000	0	0.74604	0.567084
chr16_20155000_20160000-chr16_20705000_20710000	1	0.584454	0.203703
chr16_20705000_20710000-chr16_21255000_21260000	1	0.584454	0.203703
chr16_20760000_20765000-chr16_21310000_21315000	1	0.584454	0.203703
chr16_22900000_22905000-chr16_23450000_23455000	1	0.584454	0.203703
chr16_23230000_23235000-chr16_23780000_23785000	0	0.74604	0.567084
chr16_23280000_23285000-chr16_23830000_23835000	2	0.492771	0.052138
chr16_23630000_23635000-chr16_24180000_24185000	0	0.74604	0.567084
chr16_23670000_23675000-chr16_24220000_24225000	1	0.584454	0.203703
chr16_24575000_24580000-chr16_25125000_25130000	2	0.492771	0.052138
chr16_25195000_25200000-chr16_25745000_25750000	0	0.74604	0.567084
chr16_25330000_25335000-chr16_25880000_25885000	1	0.584454	0.203703
chr16_25415000_25420000-chr16_25965000_25970000	2	0.492771	0.052138
chr16_26190000_26195000-chr16_26740000_26745000	1	0.584454	0.203703
chr16_27530000_27535000-chr16_28080000_28085000	0	0.74604	0.567084
chr16_28585000_28590000-chr16_29135000_29140000	1	0.584454	0.203703
chr16_2950000_2955000-chr16_3500000_3505000	2	0.492771	0.052138
chr16_30815000_30820000-chr16_31365000_31370000	0	0.74604	0.567084
chr16_30835000_30840000-chr16_31385000_31390000	0	0.74604	0.567084
chr16_31300000_31305000-chr16_31850000_31855000	3	0.283806	0.0102546
chr16_31390000_31395000-chr16_31940000_31945000	1	0.584454	0.203703
chr16_34420000_34425000-chr16_34970000_34975000	2	0.492771	0.052138
chr16_3500000_3505000-chr16_4050000_4055000	0	0.74604	0.567084
chr16_3610000_3615000-chr16_4160000_4165000	3	0.283806	0.0102546
chr16_3620000_3625000-chr16_4170000_4175000	0	0.74604	0.567084
chr16_3765000_3770000-chr16_4315000_4320000	2	0.492771	0.052138
chr16_3860000_3865000-chr16_4410000_4415000	0	0.74604	0.567084
chr16_4025000_4030000-chr16_4575000_4580000	0	0.74604	0.567084
chr16_4390000_4395000-chr16_4940000_4945000	1	0.584454	0.203703
chr16_46605000_46610000-chr16_47155000_47160000	1	0.584454	0.203703
chr16_46990000_46995000-chr16_47540000_47545000	2	0.492771	0.052138
chr16_47070000_47075000-chr16_47620000_47625000	1	0.584454	0.203703
chr16_48745000_48750000-chr16_49295000_49300000	1	0.584454	0.203703
chr16_48805000_48810000-chr16_49355000_49360000	1	0.584454	0.203703
chr16_49435000_49440000-chr16_49985000_49990000	4	0.12142	0.00162841
chr16_49985000_49990000-chr16_50535000_50540000	0	0.74604	0.567084
chr16_50020000_50025000-chr16_50570000_50575000	0	0.74604	0.567084
chr16_50285000_50290000-chr16_50835000_50840000	2	0.492771	0.052138
chr16_50975000_50980000-chr16_51525000_51530000	2	0.492771	0.052138
chr16_51080000_51085000-chr16_51630000_51635000	1	0.584454	0.203703
chr16_51315000_51320000-chr16_51865000_51870000	2	0.492771	0.052138
chr16_51620000_51625000-chr16_52170000_52175000	1	0.584454	0.203703
chr16_51630000_51635000-chr16_52180000_52185000	1	0.584454	0.203703
chr16_52040000_52045000-chr16_52590000_52595000	2	0.492771	0.052138
chr16_52325000_52330000-chr16_52875000_52880000	1	0.584454	0.203703
chr16_52470000_52475000-chr16_53020000_53025000	1	0.584454	0.203703
chr16_5295000_5300000-chr16_5845000_5850000	2	0.492771	0.052138
